Sample_ID	PLATE	PRIMER	BAR_CODE_ID	Animal_ID	Breed	DOB	Initial	Days_from_birth	Sex	Hide	Mask_given1	Treat_assign1	Treat_given1	Trt_date1	Treat_group1	Mask_given2	Treat_assign2	Treatment	Trtment_date2	Treat_group2	Time	Date_swabbed	Invitro_growth	Group	infected	Ulcer_positive	Age_group	Type	Run	Missed	ELISA	Eye_sampled	Elisa_Concentration
795	9	1	27	8084F	Simmental	3/4/18	10/2/18	212	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
796	9	1	28	8104F	Angus	3/6/18	10/2/18	210	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	YES	R	0.3178824
797	9	1	29	8042F	Simmental	2/28/18	10/2/18	216	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	Post IBK Treatment	After	G1	sample_control	seq_6	Out	NONE	R	NONE
798	9	1	30	8153F	Simmental	3/8/18	10/2/18	208	H	R	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	Post IBK Treatment	After	G1	sample_control	seq_6	Out	NONE	R	NONE
799	9	1	31	8210F	Simmental	3/31/18	10/2/18	185	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G3	sample_control	seq_6	Out	NONE	R	NONE
800	9	1	32	8236F	Simmental	4/18/18	10/2/18	167	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G4	sample_control	seq_6	Out	NONE	R	NONE
801	9	1	33	8090F	Angus	3/5/18	10/2/18	211	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
802	9	1	34	8138F	Simmental	3/10/18	10/2/18	206	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
803	9	1	35	NEG_CON	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	sample_control	seq_6	Out	NONE	NONE	NONE
804	9	1	36	8036F	Simmental	2/27/18	10/2/18	217	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
805	9	1	37	8206F	Simmental	3/31/18	10/2/18	185	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	Post IBK Treatment	After	G3	sample_control	seq_6	Out	NONE	R	NONE
806	9	1	38	8097F	Angus	3/6/18	10/2/18	210	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
807	9	1	39	8221F	Angus	4/6/18	10/2/18	179	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G3	sample_control	seq_6	Out	NONE	R	NONE
808	9	1	40	8233F	Simmental	4/15/18	10/2/18	170	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	M_bovoculi	1_4_period	NONE	NONE	G4	sample_control	seq_6	Out	NONE	R	NONE
809	9	1	41	8003F	Angus	2/14/18	10/2/18	230	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
810	9	1	42	8197F	Simmental	3/28/18	10/2/18	188	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G3	sample_control	seq_6	Out	NONE	R	NONE
811	9	1	43	8180F	Simmental	3/21/18	10/2/18	195	H	R	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G2	sample_control	seq_6	Out	YES	R	0.3426648
812	9	1	44	8198F	Angus	3/28/18	10/2/18	188	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	Post IBK Treatment	After	G3	sample_control	seq_6	Out	NONE	R	NONE
813	9	1	45	8035F	Simmental	2/26/18	10/2/18	218	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
814	9	1	46	8081F	Simmental	3/4/18	10/2/18	212	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
815	9	1	47	8068F	Angus	3/3/18	10/2/18	213	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Keep	NONE	R	NONE
816	9	1	48	8072F	Simmental	3/6/18	10/2/18	210	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Keep	NONE	R	NONE
817	9	1	49	8074F	Angus	3/3/18	10/2/18	213	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
818	9	1	50	8009F	Simmental	2/16/18	10/2/18	228	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	YES	R	0.3438933
819	9	1	51	8014F	Simmental	2/17/18	10/2/18	227	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
820	9	1	52	8031F	Simmental	2/25/18	10/2/18	219	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	Post IBK Treatment	After	G1	sample_control	seq_6	Keep	NONE	R	NONE
821	9	1	53	8141F	Simmental	3/10/18	10/2/18	206	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Keep	NONE	R	NONE
822	9	1	54	8024F	Simmental	2/21/18	10/2/18	223	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
823	9	1	55	8025F	Simmental	2/22/18	10/2/18	222	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Keep	NONE	R	NONE
824	9	1	56	8172F	Simmental	3/20/18	10/2/18	196	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G2	sample_control	seq_6	Keep	NONE	R	NONE
825	9	1	57	8033F	Simmental	2/26/18	10/2/18	218	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	Post IBK Treatment	After	G1	sample_control	seq_6	Out	NONE	R	NONE
826	9	1	58	8232F	Simmental	4/14/18	10/2/18	171	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G4	sample_control	seq_6	Keep	NONE	R	NONE
827	9	1	59	8037F	Simmental	2/27/18	10/2/18	217	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
828	9	1	60	8119F	Simmental	3/8/18	10/2/18	208	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
829	9	1	61	8110F	Simmental	3/7/18	10/2/18	209	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
830	9	1	62	8017F	Simmental	2/18/18	10/2/18	226	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
831	9	1	63	8202F	Simmental	3/29/18	10/2/18	187	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	Post IBK Treatment	After	G3	sample_control	seq_6	Out	NONE	R	NONE
832	9	1	64	8059F	Angus	3/2/18	10/2/18	214	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
833	9	1	65	8207F	Simmental	3/31/18	10/2/18	185	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G3	sample_control	seq_6	Out	NONE	R	NONE
834	9	1	66	8078F	Simmental	3/4/18	10/2/18	212	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	Post IBK Treatment	After	G1	sample_control	seq_6	Out	NONE	R	NONE
835	9	1	67	8121F	Simmental	3/8/18	10/2/18	208	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
836	9	1	68	8070F	Angus	3/3/18	10/2/18	213	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
837	9	1	69	8217F	Simmental	4/4/18	10/2/18	181	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G3	sample_control	seq_6	Out	NONE	R	NONE
838	9	1	70	8184F	Angus	3/22/18	10/2/18	194	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G2	sample_control	seq_6	Out	NONE	R	NONE
839	9	1	71	8018F	Angus	2/19/18	10/2/18	225	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
840	9	1	72	8165F	Angus	3/14/18	10/2/18	202	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G2	sample_control	seq_6	Out	NONE	R	NONE
841	9	1	73	8134F	Angus	3/9/18	10/2/18	207	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
842	9	1	74	8237F	Angus	4/19/18	10/2/18	166	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G4	sample_control	seq_6	Out	NONE	R	NONE
843	9	1	75	8098F	Simmental	3/6/18	10/2/18	210	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
844	9	1	76	8012F	Simmental	2/17/18	10/2/18	227	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
845	9	1	77	8093F	Simmental	3/5/18	10/2/18	211	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Keep	NONE	R	NONE
846	9	1	78	8194F	Angus	3/27/18	10/2/18	189	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	M_bovoculi	1_4_period	NONE	NONE	G2	sample_control	seq_6	Keep	NONE	R	NONE
847	9	1	79	8049F	Angus	3/1/18	10/2/18	215	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Keep	NONE	R	NONE
848	9	1	80	8125F	Angus	3/9/18	10/2/18	207	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Keep	NONE	R	NONE
849	9	1	81	NEG_CON	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	neg_control	seq_6	Out	NONE	NONE	NONE
850	9	1	82	8157F	Angus	3/15/18	10/2/18	201	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	M_bovoculi	1_4_period	NONE	NONE	G2	sample_control	seq_6	Out	NONE	R	NONE
851	9	1	83	8092F	Angus	3/5/18	10/2/18	211	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
852	9	1	84	8028F	Simmental	2/22/18	10/2/18	222	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	M_bovoculi	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
853	9	1	85	8088F	Angus	3/5/18	10/2/18	211	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
854	9	1	86	8105F	Angus	3/7/18	10/2/18	209	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
855	9	1	87	8023F	Simmental	2/21/18	10/2/18	223	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
856	9	1	88	8046F	Simmental	2/28/18	10/2/18	216	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	Post IBK Treatment	After	G1	sample_control	seq_6	Keep	NONE	R	NONE
857	9	1	89	8032F	Simmental	2/26/18	10/2/18	218	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
858	9	1	90	8099F	Simmental	3/6/18	10/2/18	210	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
859	9	1	91	8034F	Simmental	2/26/18	10/2/18	218	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	YES	R	0.3172018
860	9	1	92	8089F	Simmental	3/5/18	10/2/18	211	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	YES	R	0.5345262
861	9	1	93	8073F	Simmental	3/3/18	10/2/18	213	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
862	9	1	94	8043F	Simmental	2/28/18	10/2/18	216	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
863	9	1	95	8152F	Angus	3/13/18	10/2/18	203	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G2	sample_control	seq_6	Out	NONE	R	NONE
864	9	1	96	8008F	Simmental	2/16/18	10/2/18	228	H	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Keep	NONE	R	NONE
865	10	4	289	8056F	Simmental	3/2/18	10/2/18	214	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
866	10	4	290	8055F	Simmental	3/2/18	10/2/18	214	H	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
867	10	4	291	8087F	Simmental	3/5/18	10/2/18	211	B	B	3	Group 3 Autogenous	AUTOGENOUS	5/16/18	calf pinkeye vaccination	3	Group 3 Autogenous	AUTOGENOUS	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Keep	NONE	R	NONE
868	10	4	292	8027F	Simmental	2/22/18	10/2/18	222	B	B	1	Group 1 Placebo	PLACEBO	5/16/18	calf pinkeye vaccination	1	Group 1 Placebo	PLACEBO	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	M_bovoculi	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	YES	R	0.3764244
869	10	4	293	NEG_CON	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	neg_control	seq_6	Out	NONE	NONE	NONE
870	10	4	294	8109F	Simmental	3/7/18	10/2/18	209	H	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	NONE	NONE	G1	sample_control	seq_6	Out	NONE	R	NONE
871	10	4	295	8041F	Simmental	2/28/18	10/2/18	216	B	B	2	Group 2 Commercial	COMMERCIAL	5/16/18	calf pinkeye vaccination	2	Group 2 Commercial	COMMERCIAL	6/6/18	calf pinkeye booster	Time 4 (Post Perturbation- 139d)	10_2_18	NONE	1_4_period	Post IBK Treatment	After	G1	sample_control	seq_6	Out	NONE	R	NONE
